transaction_id,customer_id,transaction_date,spending_amount,expense_type,expense_description
21321,718420308,07-12-24 16:21,21.29,Technology,Gadget store
21322,718420308,7-14-24 1:03,23.09,Technology,Gadget store
21323,718428033,1-27-24 7:27,47.54,Technology,Electronics shopping
21324,718428033,1-30-24 5:56,230.41,Technology,Electronics shopping
21325,718428033,02-01-24 18:41,274.22,Miscellaneous,Gifts
21326,718428033,02-03-24 21:10,12.63,Technology,Gadget store
21327,718428033,02-08-24 10:36,13.39,Transportation,Bus ticket
21328,718428033,02-10-24 12:31,22.18,Clothing,Footwear store
21329,718428033,02-12-24 10:04,161.92,Transportation,Car rental
21330,718428033,2-21-24 2:47,355.84,Technology,Hardware purchase
21331,718428033,2-26-24 21:48,668.5,Technology,Hardware purchase
21332,718428033,03-03-24 0:56,45.61,Groceries,Organic food store
21333,718428033,03-04-24 2:07,124.94,Entertainment,Theater ticket
21334,718428033,03-07-24 10:41,12.89,Restaurant,Dinner
21335,718428033,03-11-24 11:31,298.06,Transportation,Flight ticket
21336,718428033,3-28-24 15:25,50.02,Clothing,Thrift store
21337,718428033,3-29-24 18:48,49.3,Health,Doctor appointment
21338,718428033,3-30-24 8:43,503.03,Clothing,Retail store shopping
21339,718428033,3-31-24 6:04,21.51,Entertainment,Amusement park
21340,718428033,04-03-24 0:47,293.55,Restaurant,Dinner
21341,718428033,04-09-24 17:48,58.13,Groceries,Farmer's market
21342,718428033,04-12-24 6:08,99.49,Clothing,Boutique shopping
21343,718428033,4-13-24 3:05,493.82,Clothing,Online clothing shopping
21344,718428033,4-13-24 19:18,29.66,Technology,Online tech shopping
21345,718428033,4-16-24 11:49,60.95,Restaurant,Cafe
21346,718428033,4-22-24 17:44,106.06,Clothing,Retail store shopping
21347,718428033,4-27-24 1:46,8.14,Groceries,Grocery store shopping
21348,718428033,05-02-24 17:26,103.67,Entertainment,Amusement park
21349,718428033,05-03-24 20:43,35.19,Technology,Software purchase
21350,718428033,05-04-24 8:38,73.75,Health,Doctor appointment
21351,718428033,05-06-24 8:35,186.66,Restaurant,Fast food
21352,718428033,05-08-24 6:57,58.38,Miscellaneous,Pet supplies
21353,718428033,05-11-24 16:11,70,Groceries,Farmer's market
21354,718428033,05-12-24 17:32,355.92,Miscellaneous,Pet supplies
21355,718428033,5-14-24 1:18,53.65,Miscellaneous,Pet supplies
21356,718428033,5-15-24 4:28,53.7,Technology,Electronics shopping
21357,718428033,5-16-24 23:58,61.91,Entertainment,Concert ticket
21358,718428033,5-19-24 6:48,101.76,Groceries,Supermarket shopping
21359,718428033,5-20-24 1:03,132.74,Health,Doctor appointment
21360,718428033,5-20-24 1:05,66.32,Health,Therapy session
21361,718428033,5-20-24 2:44,78.46,Transportation,Gas station
21362,718428033,5-20-24 22:12,314.63,Technology,Software purchase
21363,718428033,5-21-24 0:37,58.32,Miscellaneous,Gifts
21364,718428033,5-22-24 18:56,311.81,Clothing,Online clothing shopping
21365,718428033,5-24-24 6:37,137.24,Miscellaneous,Pet supplies
21366,718428033,5-24-24 22:07,91.72,Entertainment,Museum entry
21367,718428033,5-26-24 16:25,18.54,Entertainment,Theater ticket
21368,718428033,5-26-24 23:48,9.61,Transportation,Flight ticket
21369,718428033,5-29-24 5:24,22.25,Health,Therapy session
21370,718428033,5-31-24 5:36,19.19,Entertainment,Cinema ticket
21371,718428033,5-31-24 11:56,67.42,Restaurant,Brunch
21372,718428033,06-01-24 14:37,10.56,Groceries,Grocery store shopping
21373,718428033,06-03-24 8:15,12.18,Groceries,Grocery store shopping
21374,718428033,06-04-24 12:21,142.51,Clothing,Boutique shopping
21375,718428033,06-05-24 12:23,9.85,Miscellaneous,Gifts
21376,718428033,06-05-24 18:11,132.23,Entertainment,Museum entry
21377,718428033,06-07-24 12:17,16.23,Transportation,Taxi
21378,718428033,06-08-24 13:45,279.8,Health,Pharmacy
21379,718428033,06-09-24 6:06,6.66,Clothing,Online clothing shopping
21380,718428033,6-18-24 22:40,24.94,Health,Therapy session
21381,718428033,6-19-24 23:36,24.38,Clothing,Boutique shopping
21382,718428033,6-21-24 20:44,37.05,Miscellaneous,Donations
21383,718428033,6-22-24 19:07,49.71,Restaurant,Breakfast
21384,718428033,6-27-24 21:54,189.56,Entertainment,Theater ticket
21385,718428033,6-28-24 7:56,18.18,Groceries,Organic food store
21386,718428033,07-01-24 5:00,78.93,Technology,Electronics shopping
21387,718428033,07-02-24 15:29,313,Groceries,Supermarket shopping
21388,718428033,07-02-24 15:51,31.05,Miscellaneous,Other expenses
21389,718428033,07-05-24 12:12,17.87,Miscellaneous,Hobbies
21390,718428033,07-08-24 3:31,61.06,Health,Doctor appointment
21391,718428033,07-08-24 11:40,42.68,Transportation,Gas station
21392,718428033,07-09-24 4:33,36.36,Transportation,Car rental
21393,718428033,07-09-24 23:41,41.71,Entertainment,Museum entry
21394,718428033,07-10-24 0:59,43.92,Technology,Electronics shopping
21395,718428033,07-10-24 7:38,346.94,Entertainment,Concert ticket
21396,718428033,07-11-24 10:10,248.36,Restaurant,Brunch
21397,718428033,7-17-24 13:42,25.94,Health,Dental care
21398,718428033,7-18-24 13:10,29.65,Entertainment,Cinema ticket
21399,718478883,1-23-24 9:04,151.3,Miscellaneous,Gifts
21400,718478883,1-24-24 9:04,256.47,Miscellaneous,Pet supplies
21401,718478883,1-26-24 20:58,49.36,Health,Pharmacy
21402,718478883,1-27-24 14:12,683.14,Groceries,Farmer's market
21403,718478883,02-01-24 7:56,51.7,Entertainment,Concert ticket
21404,718478883,02-02-24 6:33,68.27,Transportation,Bus ticket
21405,718478883,02-07-24 21:40,39.4,Technology,Hardware purchase
21406,718478883,2-18-24 12:53,597.59,Transportation,Taxi
21407,718478883,2-19-24 9:14,98.76,Miscellaneous,Hobbies
21408,718478883,2-19-24 10:51,82.19,Technology,Electronics shopping
21409,718478883,2-21-24 7:47,19.24,Technology,Online tech shopping
21410,718478883,2-25-24 0:20,197.5,Miscellaneous,Other expenses
21411,718478883,03-02-24 20:25,128.62,Transportation,Car rental
21412,718478883,03-05-24 21:34,38.76,Health,Pharmacy
21413,718478883,03-11-24 1:09,288.49,Transportation,Bus ticket
21414,718478883,03-12-24 16:48,47.45,Clothing,Online clothing shopping
21415,718478883,3-13-24 18:35,47.43,Groceries,Supermarket shopping
21416,718478883,3-14-24 0:08,21.27,Clothing,Boutique shopping
21417,718478883,3-17-24 0:02,264.63,Groceries,Organic food store
21418,718478883,3-18-24 21:31,39.77,Entertainment,Theater ticket
21419,718478883,3-21-24 20:34,19.6,Groceries,Supermarket shopping
21420,718478883,3-22-24 1:13,9.67,Entertainment,Amusement park
21421,718478883,3-22-24 16:15,250.71,Entertainment,Amusement park
21422,718478883,3-23-24 22:34,49.83,Clothing,Online clothing shopping
21423,718478883,3-25-24 20:13,35.24,Technology,Online tech shopping
21424,718478883,3-31-24 17:18,320.96,Clothing,Thrift store
21425,718478883,04-02-24 4:20,72.63,Miscellaneous,Hobbies
21426,718478883,04-04-24 13:39,146.86,Miscellaneous,Other expenses
21427,718478883,04-06-24 13:19,27.75,Groceries,Grocery store shopping
21428,718478883,04-06-24 22:43,172.4,Health,Doctor appointment
21429,718478883,04-10-24 10:35,25.4,Restaurant,Cafe
21430,718478883,04-10-24 11:38,11.2,Transportation,Gas station
21431,718478883,04-11-24 13:44,11.32,Restaurant,Lunch
21432,718478883,04-11-24 20:03,61.04,Technology,Software purchase
21433,718478883,4-14-24 13:00,21.63,Health,Optometrist visit
21434,718478883,4-16-24 18:56,5,Restaurant,Cafe
21435,718478883,4-23-24 5:32,73.44,Clothing,Footwear store
21436,718478883,4-23-24 9:39,281.36,Groceries,Supermarket shopping
21437,718478883,4-23-24 17:19,81.22,Miscellaneous,Home supplies
21438,718478883,4-24-24 19:17,109.45,Health,Optometrist visit
21439,718478883,4-25-24 2:19,80.49,Restaurant,Lunch
21440,718478883,4-25-24 13:07,88.48,Miscellaneous,Donations
21441,718478883,4-26-24 4:35,52.33,Entertainment,Cinema ticket
21442,718478883,4-27-24 11:55,85.74,Groceries,Farmer's market
21443,718478883,05-02-24 23:30,77.27,Entertainment,Amusement park
21444,718478883,05-06-24 17:02,528.74,Clothing,Online clothing shopping
21445,718478883,05-07-24 16:10,66.28,Restaurant,Lunch
21446,718478883,05-07-24 22:55,20,Entertainment,Amusement park
21447,718478883,05-08-24 7:48,47.89,Clothing,Online clothing shopping
21448,718478883,05-10-24 18:44,96.41,Entertainment,Sport event ticket
21449,718478883,5-14-24 9:07,113.92,Clothing,Thrift store
21450,718478883,5-14-24 15:26,33.82,Miscellaneous,Other expenses
21451,718478883,5-15-24 7:50,93.37,Transportation,Gas station
21452,718478883,5-17-24 15:59,331.91,Transportation,Car rental
21453,718478883,5-25-24 0:11,213.89,Transportation,Bus ticket
21454,718478883,5-25-24 2:39,40.3,Miscellaneous,Other expenses
21455,718478883,5-26-24 11:52,9.15,Miscellaneous,Donations
21456,718478883,5-27-24 4:36,30.05,Clothing,Thrift store
21457,718478883,5-29-24 8:24,36.18,Groceries,Organic food store
21458,718478883,5-31-24 22:52,16.03,Groceries,Organic food store
21459,718478883,06-03-24 21:19,28.78,Entertainment,Cinema ticket
21460,718478883,06-05-24 18:43,17.28,Clothing,Online clothing shopping
21461,718478883,06-07-24 6:35,11.55,Entertainment,Amusement park
21462,718478883,06-08-24 11:11,159.15,Technology,Hardware purchase
21463,718478883,06-09-24 18:34,75.78,Entertainment,Amusement park
21464,718478883,06-10-24 7:16,205.51,Entertainment,Museum entry
21465,718478883,06-11-24 8:12,17.06,Restaurant,Breakfast
21466,718478883,6-16-24 14:36,121.48,Entertainment,Museum entry
21467,718478883,6-17-24 12:50,6.44,Restaurant,Lunch
21468,718478883,6-18-24 8:05,356.04,Miscellaneous,Gifts
21469,718492908,1-22-24 7:33,398.16,Entertainment,Amusement park
21470,718492908,1-22-24 11:23,38.07,Health,Therapy session
21471,718492908,1-23-24 22:33,31.75,Health,Therapy session
21472,718492908,1-28-24 7:13,324.31,Entertainment,Sport event ticket
21473,718492908,1-28-24 15:37,31.95,Clothing,Footwear store
21474,718492908,1-30-24 2:43,18.43,Transportation,Taxi
21475,718492908,1-31-24 4:56,25.16,Miscellaneous,Donations
21476,718492908,02-01-24 21:00,124.87,Transportation,Taxi
21477,718492908,02-05-24 6:43,19.41,Miscellaneous,Pet supplies
21478,718492908,02-05-24 23:52,107.28,Health,Doctor appointment
21479,718492908,02-11-24 7:46,14.46,Restaurant,Brunch
21480,718492908,2-13-24 6:15,200.52,Groceries,Grocery store shopping
21481,718492908,2-17-24 2:31,42.26,Entertainment,Sport event ticket
21482,718492908,2-17-24 23:49,15.81,Technology,Hardware purchase
21483,718492908,2-20-24 17:39,36.12,Transportation,Taxi
21484,718492908,2-23-24 19:48,15.51,Transportation,Flight ticket
21485,718492908,2-25-24 9:24,42.29,Restaurant,Dinner
21486,718492908,2-27-24 9:22,21.48,Entertainment,Cinema ticket
21487,718492908,2-27-24 21:31,15.18,Transportation,Gas station
21488,718492908,2-28-24 9:39,106.73,Miscellaneous,Other expenses
21489,718492908,03-04-24 2:00,98.84,Restaurant,Brunch
21490,718492908,03-10-24 11:55,4.99,Technology,Online tech shopping
21491,718492908,03-10-24 22:31,133.44,Clothing,Retail store shopping
21492,718492908,03-10-24 22:49,215.18,Groceries,Farmer's market
21493,718492908,03-11-24 6:51,7.03,Miscellaneous,Donations
21494,718492908,03-12-24 1:28,19.62,Health,Optometrist visit
21495,718492908,3-14-24 0:27,11.15,Groceries,Grocery store shopping
21496,718492908,3-14-24 16:47,4.99,Technology,Software purchase
21497,718492908,3-14-24 22:03,96.82,Miscellaneous,Pet supplies
21498,718492908,3-15-24 1:39,20.63,Groceries,Grocery store shopping
21499,718492908,3-15-24 13:40,18.01,Clothing,Online clothing shopping
21500,718492908,3-16-24 4:03,4.99,Transportation,Flight ticket
21501,718492908,3-18-24 8:30,186.09,Health,Optometrist visit
21502,718492908,3-19-24 1:10,12.42,Entertainment,Theater ticket
21503,718492908,3-19-24 2:26,154.1,Miscellaneous,Pet supplies
21504,718492908,3-21-24 23:14,162.43,Restaurant,Breakfast
21505,718492908,3-29-24 6:23,385.04,Miscellaneous,Other expenses
21506,718492908,04-05-24 12:47,50.82,Entertainment,Sport event ticket
21507,718492908,04-06-24 16:17,148.49,Health,Dental care
21508,718492908,04-07-24 14:27,381.49,Groceries,Organic food store
21509,718492908,04-09-24 19:42,441.63,Transportation,Bus ticket
21510,718492908,04-12-24 5:30,121.43,Transportation,Taxi
21511,718492908,4-14-24 16:33,30.89,Groceries,Farmer's market
21512,718492908,4-23-24 9:25,15.23,Miscellaneous,Home supplies
21513,718492908,4-24-24 6:25,18.94,Health,Optometrist visit
21514,718492908,4-24-24 19:08,57.03,Transportation,Taxi
21515,718492908,4-26-24 13:29,71.87,Groceries,Farmer's market
21516,718492908,4-28-24 1:26,151.52,Entertainment,Amusement park
21517,718492908,4-29-24 8:36,47.56,Restaurant,Breakfast
21518,718492908,4-29-24 9:01,94.65,Miscellaneous,Pet supplies
21519,718492908,4-30-24 19:50,10.04,Entertainment,Amusement park
21520,718492908,05-02-24 4:32,41.6,Clothing,Footwear store
21521,718492908,05-03-24 18:00,15.52,Transportation,Flight ticket
21522,718492908,05-06-24 0:39,27.26,Technology,Gadget store
21523,718492908,05-06-24 18:52,259.26,Miscellaneous,Hobbies
21524,718492908,05-07-24 7:08,6.72,Miscellaneous,Pet supplies
21525,718492908,05-12-24 17:03,36.32,Entertainment,Amusement park
21526,718492908,05-12-24 22:02,39.28,Transportation,Bus ticket
21527,718492908,5-13-24 3:20,196.82,Restaurant,Fast food
21528,718492908,5-13-24 21:38,42.04,Health,Therapy session
21529,718492908,5-16-24 0:22,184.52,Restaurant,Breakfast
21530,718492908,5-18-24 4:58,16.02,Transportation,Bus ticket
21531,718492908,5-20-24 17:47,37.22,Miscellaneous,Hobbies
21532,718492908,5-20-24 21:53,6.16,Groceries,Farmer's market
21533,718492908,5-24-24 13:09,20.2,Transportation,Flight ticket
21534,718492908,5-25-24 10:19,110.3,Transportation,Train ticket
21535,718492908,5-26-24 4:17,31.41,Clothing,Footwear store
21536,718492908,5-30-24 20:43,33.62,Entertainment,Sport event ticket
21537,718492908,06-01-24 12:52,49.77,Restaurant,Lunch
21538,718492908,06-10-24 7:46,64.15,Clothing,Online clothing shopping
21539,718492908,06-10-24 12:36,63.61,Transportation,Car rental
21540,718492908,06-11-24 18:01,16.24,Transportation,Bus ticket
21541,718492908,6-14-24 2:27,47.69,Health,Pharmacy
21542,718492908,6-14-24 3:37,15.12,Clothing,Footwear store
21543,718492908,6-14-24 19:21,42.12,Clothing,Thrift store
21544,718492908,6-15-24 9:54,249.37,Clothing,Retail store shopping
21545,718492908,6-16-24 7:22,188.23,Technology,Electronics shopping
21546,718492908,6-17-24 17:36,15.4,Clothing,Footwear store
21547,718492908,6-17-24 20:52,34.8,Technology,Electronics shopping
21548,718492908,6-18-24 20:45,332.38,Health,Pharmacy
21549,718492908,6-24-24 12:36,143.76,Miscellaneous,Hobbies
21550,718492908,07-03-24 22:36,204.99,Technology,Electronics shopping
21551,718492908,07-09-24 23:24,151.14,Clothing,Retail store shopping
21552,718492908,07-10-24 1:38,52.72,Health,Optometrist visit
21553,718492908,07-10-24 22:59,1082.84,Health,Optometrist visit
21554,718492908,07-12-24 11:40,121.66,Transportation,Train ticket
21555,718492908,7-17-24 3:14,120.49,Clothing,Online clothing shopping
21556,718589133,1-23-24 8:41,96.69,Groceries,Grocery store shopping
21557,718589133,1-28-24 8:14,764.24,Health,Dental care
21558,718589133,1-29-24 11:11,765.49,Technology,Online tech shopping
21559,718589133,02-05-24 2:37,34.55,Miscellaneous,Gifts
21560,718589133,02-08-24 3:53,37.41,Restaurant,Brunch
21561,718589133,2-13-24 5:05,54.66,Restaurant,Breakfast
21562,718589133,2-17-24 0:00,19.19,Transportation,Flight ticket
21563,718589133,2-21-24 3:57,109.2,Groceries,Farmer's market
21564,718589133,2-25-24 17:08,24.3,Clothing,Retail store shopping
21565,718589133,2-28-24 15:47,66.99,Entertainment,Cinema ticket
21566,718589133,3-13-24 0:32,107.98,Entertainment,Museum entry
21567,718589133,3-15-24 8:33,74.23,Restaurant,Brunch
21568,718589133,3-16-24 4:43,789.46,Clothing,Retail store shopping
21569,718589133,3-20-24 18:15,62.49,Groceries,Supermarket shopping
21570,718589133,3-21-24 13:56,166.23,Groceries,Farmer's market
21571,718589133,3-29-24 7:10,61.59,Entertainment,Sport event ticket
21572,718589133,04-01-24 14:22,61.48,Groceries,Organic food store
21573,718589133,04-03-24 14:55,29.44,Groceries,Farmer's market
21574,718589133,04-05-24 17:53,5.48,Health,Doctor appointment
21575,718589133,04-12-24 18:32,63.86,Technology,Hardware purchase
21576,718589133,4-14-24 0:32,274.47,Restaurant,Cafe
21577,718589133,4-15-24 4:48,306.35,Transportation,Flight ticket
21578,718589133,4-18-24 22:04,426.26,Transportation,Bus ticket
21579,718589133,4-23-24 17:46,18.98,Health,Dental care
21580,718589133,4-27-24 8:24,442.51,Entertainment,Theater ticket
21581,718589133,4-29-24 4:22,44.71,Clothing,Footwear store
21582,718589133,4-29-24 18:43,18.05,Groceries,Organic food store
21583,718589133,05-05-24 1:05,31.84,Health,Therapy session
21584,718589133,05-06-24 17:30,537.01,Health,Pharmacy
21585,718589133,05-11-24 0:32,107.7,Entertainment,Concert ticket
21586,718589133,5-22-24 2:03,85.39,Miscellaneous,Home supplies
21587,718589133,5-23-24 11:41,122.01,Transportation,Bus ticket
21588,718589133,5-24-24 11:14,22.03,Entertainment,Theater ticket
21589,718589133,5-24-24 20:07,174.37,Health,Optometrist visit
21590,718589133,5-25-24 11:10,13.72,Clothing,Online clothing shopping
21591,718589133,5-27-24 0:40,69.42,Transportation,Flight ticket
21592,718589133,5-29-24 0:24,32.67,Entertainment,Concert ticket
21593,718589133,06-01-24 4:31,13.27,Clothing,Online clothing shopping
21594,718589133,06-02-24 20:22,27.97,Entertainment,Cinema ticket
21595,718589133,06-03-24 16:35,363.95,Health,Pharmacy
21596,718589133,06-04-24 22:00,30.01,Technology,Online tech shopping
21597,718589133,06-08-24 4:56,190.01,Miscellaneous,Home supplies
21598,718589133,06-10-24 21:30,5.04,Health,Doctor appointment
21599,718589133,6-17-24 19:38,111.67,Health,Pharmacy
21600,718589133,6-17-24 23:18,364.07,Technology,Online tech shopping
21601,718589133,6-18-24 3:41,90.28,Miscellaneous,Other expenses
21602,718589133,6-27-24 19:01,129.96,Health,Optometrist visit
21603,718589133,07-09-24 14:27,29.38,Technology,Gadget store
21604,718589133,7-13-24 1:51,102.96,Transportation,Flight ticket
21605,718589133,7-15-24 5:04,46.66,Technology,Gadget store
21606,718589133,7-16-24 5:53,1580.23,Miscellaneous,Gifts
21607,718589133,7-17-24 5:12,38.92,Entertainment,Concert ticket
21608,718589133,7-17-24 6:00,151.07,Technology,Electronics shopping
